AOI,Country,Region,Site Name,City,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"39.586,-122.4",US,California,Glenn,Glenn (GCOM-C),Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-10-15T10:30:00,0.300557992,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US05,Weekly(8-day)
"39.586,-122.4",US,California,Glenn,Glenn (GCOM-C),Planting Activity,,GCOM-C SGLI,SGLI L2 Reflectance 8-day composited,E10c,2020-10-23T10:30:00,0.271377859,,,,NDVI Average in Rice Planted Area,Normal,"POLYGON((-120.8 38, -120.8 40, -122.8 40, -122.8 38, -120.8 38))",NDVI,NDVI (GCOM-C SGLI) Average for Rice Planted Area,Blue,JAXA,US05,Weekly(8-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-03-31T03:49:31,0.136118616,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-03-31T03:49:54,0.136541654,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-04-10T03:46:10,0.132089497,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-04-17T03:47:29,0.132170338,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-04-24T03:53:13,0.112326171,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-04-24T03:53:37,0.11237168199999999,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-05-26T03:53:30,0.482800361,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-05-26T03:53:54,0.48527264,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-06-04T03:47:43,0.784092557,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-06-11T03:53:28,,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-06-11T03:53:52,,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-06-20T03:47:36,0.7834018890000001,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-06-27T03:53:24,0.838018756,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-06-27T03:53:48,0.838112258,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-07-06T03:47:40,0.835953223,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-07-13T03:53:27,0.8818530509999999,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-07-13T03:53:50,0.881744285,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-07-22T03:47:37,0.828619067,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-07-29T03:53:27,0.8580241190000001,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-07-29T03:53:51,0.857915729,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-08-07T03:47:41,0.770763121,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-08-14T03:53:27,0.7585741690000001,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-08-14T03:53:51,0.759390833,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-08-23T03:47:43,0.71287995,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-08-30T03:53:30,0.6975034040000001,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-08-30T03:53:54,0.701471979,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-09-08T03:47:42,0.640166085,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-09-15T03:53:26,0.57905677,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-09-15T03:53:50,0.5801143360000001,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-09-24T03:47:34,0.52207628,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-10-01T03:53:20,0.255011694,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-10-01T03:53:44,0.25567224899999996,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-10-10T03:47:34,0.22788309899999998,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-10-17T03:53:19,0.223424168,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-10-17T03:53:42,0.221551175,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-10-26T03:47:25,-0.176787475,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-11-02T03:53:12,-0.294446677,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-11-02T03:53:35,-0.26011561699999997,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-11-11T03:47:25,-0.25693765399999996,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-11-18T03:53:07,-0.25986645199999997,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-11-18T03:53:31,-0.246814828,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-11-27T03:47:17,,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-12-04T03:53:05,-0.102411191,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-12-04T03:53:29,-0.090327336,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-12-13T03:47:15,-0.314596621,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-12-20T03:52:55,-0.15576695699999998,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-12-20T03:53:19,-0.159250589,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2013-12-29T03:47:06,-0.212182752,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-01-05T03:52:48,-0.207012362,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-01-05T03:53:12,-0.177737883,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-01-14T03:46:51,-0.19050558399999998,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-01-21T03:52:36,-0.19026399300000002,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-01-21T03:53:00,-0.189986303,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-02-06T03:52:27,-0.079062962,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-02-06T03:52:51,-0.051474067000000005,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-02-15T03:46:31,,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-02-22T03:52:14,-0.061134472,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-02-22T03:52:38,-0.063704974,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-03-19T03:46:08,0.135551955,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-04-04T03:45:52,,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-04-11T03:51:32,0.139267145,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-04-11T03:51:56,0.13931743900000002,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-04-20T03:45:35,0.127047572,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-04-27T03:51:16,0.13267753699999998,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-04-27T03:51:40,0.134487668,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-05-06T03:45:18,-0.268323527,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-05-13T03:51:02,-0.093500427,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-05-13T03:51:26,-0.09184676900000001,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-05-22T03:45:10,0.08860383,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-05-29T03:51:01,0.419982653,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-05-29T03:51:25,0.41888339,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-06-07T03:45:20,0.637916896,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-06-14T03:51:09,0.770432393,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-06-14T03:51:33,0.7715143109999999,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-06-23T03:45:23,0.761253306,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-06-30T03:51:12,0.826491654,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-06-30T03:51:36,0.82596754,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-07-09T03:45:31,0.6905017259999999,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-07-16T03:51:20,0.760320225,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-07-16T03:51:43,0.760301083,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
"39.48284,-122.06557",US,Calfornia,Glenn,Glenn,Planting Activity,,LANDSAT 8,LANDSAT-8-TRUE-COLOUR,E10c,2014-07-25T03:45:33,0.843174933,,,,,NDVI at point,,NDVI,NDVI (Landsat 8) - time series at specific point (N 39.48284 W122.06556),Blue,USGS,US09,Bi-weekly (16-day)
